factor,date,rank_ic,samples,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,horizon,top_bottom
momentum_20d,2016-09-16,-0.073676,80,0.012775,0.013965,0.01285,0.024484,0.021163,0.017462,0.013446,0.01499,0.018772,0.007963,1,-0.004812
momentum_20d,2016-09-19,-0.016057,80,0.014403,0.013861,-0.003887,0.003294,0.003102,0.007175,0.001366,-0.001147,0.005729,0.009892,1,-0.00451
momentum_20d,2016-09-20,-0.085209,80,0.003216,0.007692,-0.003519,-0.004764,0.009645,-0.001476,-0.003153,0.005526,-0.002344,-0.003251,1,-0.006467
momentum_20d,2016-09-21,-0.011158,80,-0.038386,-0.031571,-0.033494,-0.029267,-0.050677,-0.027774,-0.035724,-0.032087,-0.037572,-0.033,1,0.005386
momentum_20d,2016-09-22,-0.156142,80,0.021112,0.011399,0.008098,0.012852,0.000328,0.001132,0.010182,0.012221,0.00964,0.002934,1,-0.018178
momentum_20d,2016-09-23,0.189381,80,0.005357,-0.008167,-0.014341,-0.008678,-0.007665,0.001218,0.000285,0.002871,-0.004113,0.003821,1,-0.001536
momentum_20d,2016-09-26,-0.093788,80,0.014773,-0.008174,0.000228,-9.3e-05,-0.014413,0.003225,-0.006905,-0.003103,-0.002766,-0.003364,1,-0.018136
momentum_20d,2016-09-27,-0.042264,80,0.010718,-0.003993,0.014908,0.011585,0.024534,0.013718,0.01025,0.009205,0.010913,0.000125,1,-0.010593
momentum_20d,2016-09-28,-0.147632,80,0.012442,-0.000486,0.010184,0.007216,0.001038,-0.000615,0.003279,0.004875,-0.005576,0.004247,1,-0.008195
momentum_20d,2016-09-29,-0.053938,80,0.002817,-0.005639,0.002821,0.009842,0.00667,0.003593,-0.009539,-0.007326,-0.000315,0.007857,1,0.005041
momentum_20d,2016-09-30,-0.225809,80,-0.003545,-0.003849,-0.018146,-0.008777,-0.008675,-0.006358,-0.00921,-0.017857,-0.009796,-0.023841,1,-0.020296
momentum_20d,2016-10-03,-0.137459,80,-0.015724,-0.006355,-0.015763,-0.017425,-0.013223,-0.02502,-0.022879,-0.014496,-0.018628,-0.022931,1,-0.007207
momentum_20d,2016-10-04,-0.046507,80,-0.00073,0.003162,0.015148,-0.000142,-0.002929,0.011596,-0.000483,-0.003947,0.010341,0.004454,1,0.005184
momentum_20d,2016-10-05,0.024965,80,0.005157,0.004673,0.006902,0.006845,0.00098,-0.015192,0.012527,-0.002551,0.007517,0.009281,1,0.004124
momentum_20d,2016-10-06,-0.022832,80,0.000637,0.007323,0.010495,0.000794,-0.006066,-0.003455,-0.001937,0.008558,0.00377,0.000878,1,0.000241
momentum_20d,2016-10-07,-0.018917,80,0.006559,0.009387,0.003882,0.004798,0.001451,0.005711,-0.000509,0.008522,0.000945,0.011321,1,0.004762
momentum_20d,2016-10-10,-0.189076,80,0.010719,-0.003776,0.011781,0.009398,0.004879,0.007122,0.004108,-0.005122,0.005596,-0.009243,1,-0.019962
momentum_20d,2016-10-11,-0.133638,80,0.014946,0.000336,-0.001711,-0.003545,0.008302,0.00325,-0.007149,-0.004836,-0.001272,0.00658,1,-0.008366
momentum_20d,2016-10-12,0.049836,80,0.007983,-0.003071,-0.007813,-0.0082,-0.009574,-0.002858,-0.005062,0.011742,0.002769,-0.008233,1,-0.016216
momentum_20d,2016-10-13,-0.060173,80,0.004284,0.007979,-0.003066,0.013371,-0.009885,0.016573,0.007614,0.004852,0.00187,-0.004204,1,-0.008488
momentum_20d,2016-10-14,-0.164862,80,0.01547,0.006027,0.003061,0.018632,-0.003503,0.009919,0.008516,0.008704,0.004016,-0.001825,1,-0.017295
momentum_20d,2016-10-17,-0.09571,80,-0.002796,-0.004468,0.000125,0.008094,-0.009417,-0.011137,0.000991,-0.007407,-0.005081,-0.001297,1,0.001499
momentum_20d,2016-10-18,-0.117323,80,0.011167,0.001615,0.012871,0.011349,-0.004498,0.009263,0.003913,0.001967,0.007793,-0.002207,1,-0.013374
momentum_20d,2016-10-19,-0.090178,80,0.010281,0.002793,0.001379,0.009535,0.010296,0.015639,0.007844,0.010066,0.004847,-0.007527,1,-0.017808
momentum_20d,2016-10-20,0.161017,80,0.002471,-0.007418,0.00073,0.004533,-0.000619,0.006035,0.003046,0.001627,0.004667,0.004799,1,0.002328
momentum_20d,2016-10-21,-0.075551,80,-0.01235,0.002276,-0.005788,0.009361,-0.002923,-0.002013,-0.015974,0.001403,-0.008228,-0.010771,1,0.001578
momentum_20d,2016-10-24,-0.079067,80,0.010456,-0.003474,-0.006316,0.016206,0.00689,-0.009024,0.002958,-0.001022,0.008343,-0.004975,1,-0.01543
momentum_20d,2016-10-25,-0.161814,80,0.014032,0.014048,0.000785,0.009075,0.009167,0.0074,0.011507,0.004764,0.005147,0.001632,1,-0.0124
momentum_20d,2016-10-26,0.054805,80,-0.006003,-0.012734,-0.014852,-0.009629,-0.004206,-0.014483,-0.008528,-0.016484,-0.004607,-0.003776,1,0.002226
momentum_20d,2016-10-27,-0.024941,80,0.000906,-0.001546,-0.000375,-0.001628,0.00402,0.000343,0.008845,-0.009305,-0.00473,0.000252,1,-0.000654
momentum_20d,2016-10-28,-0.206306,80,0.002296,0.010357,-0.009026,0.006457,0.000665,-0.002534,-0.006532,0.000633,-0.012949,-0.003084,1,-0.00538
momentum_20d,2016-10-31,-0.164674,80,0.009574,-0.005173,-0.002599,-0.00522,-0.00957,-0.002216,-0.001455,0.003877,-0.011391,-0.007938,1,-0.017513
momentum_20d,2016-11-01,-0.108251,80,0.002382,-0.009255,-0.019073,0.008768,-0.005259,-0.012895,0.001926,-0.010526,-0.012828,-0.004907,1,-0.007289
momentum_20d,2016-11-02,0.025551,80,-0.002218,-0.022157,-0.018382,-0.015874,-0.013035,-0.014022,-0.008828,-0.014908,-0.019485,-0.006107,1,-0.003889
momentum_20d,2016-11-03,-0.093249,80,-0.004411,-0.02375,-0.00385,-0.001613,-0.009197,-0.020696,-0.00548,-0.015782,-0.014163,-0.008102,1,-0.003691
momentum_20d,2016-11-04,0.082794,80,0.001152,-0.021392,-0.005962,-0.017014,-0.012692,-0.018744,-0.015863,-0.011383,-0.006672,0.001286,1,0.000134
momentum_20d,2016-11-07,-0.070089,80,-0.007548,-6.1e-05,0.001139,-0.006039,-0.014905,-0.002875,-0.006504,0.000113,-0.012098,-0.007343,1,0.000205
momentum_20d,2016-11-08,-0.092382,80,-0.003791,0.005103,-0.00655,-0.010444,-0.004028,-0.002576,-0.005198,-0.00991,-0.01029,-0.00364,1,0.00015
momentum_20d,2016-11-09,-0.073465,80,-0.010402,0.005224,-0.007864,0.007224,-0.012726,0.002339,-0.010989,-0.002511,-0.007901,-0.007017,1,0.003385
momentum_20d,2016-11-10,-0.080169,80,0.010902,0.000902,-0.006865,-0.00128,0.004219,-0.006057,-0.003229,0.005741,-0.009795,0.003112,1,-0.00779
momentum_20d,2016-11-11,-0.125996,80,-0.001763,0.004816,-0.002449,0.003425,0.015111,-0.008163,-0.005151,-0.021428,0.00297,0.001164,1,0.002926
momentum_20d,2016-11-14,-0.091983,80,-0.001412,-0.001091,0.000739,-0.019759,-0.010901,-0.012986,0.000621,0.007031,-0.002005,-0.017249,1,-0.015837
momentum_20d,2016-11-15,-0.091186,80,0.00389,-0.00822,-0.001071,-5.8e-05,-0.005966,-0.002005,-0.007984,-0.019521,-0.005476,-0.002073,1,-0.005964
momentum_20d,2016-11-16,-0.332841,80,0.011299,-0.006556,0.000155,-0.008457,-0.011554,-0.008511,-0.017459,-0.013758,-0.007602,-0.017065,1,-0.028364
momentum_20d,2016-11-17,-0.007806,80,0.001772,-0.0014,0.004327,-0.014675,-0.000519,0.008131,-0.003199,-0.006181,0.004395,-0.003106,1,-0.004878
momentum_20d,2016-11-18,-0.109564,80,0.00608,0.001591,-0.002074,-0.004493,0.000802,0.003511,-0.017445,-0.005391,-0.002381,-0.004518,1,-0.010599
momentum_20d,2016-11-21,-0.254782,80,0.027068,0.013261,0.015177,0.024831,0.019871,0.01967,0.010158,0.02072,-0.0004,0.009467,1,-0.017601
momentum_20d,2016-11-22,-0.141444,80,0.021469,0.013348,0.014406,0.017401,0.019374,0.012262,0.015638,0.008388,0.009375,0.013326,1,-0.008142
momentum_20d,2016-11-23,-0.039592,80,0.018041,0.014433,0.006705,-0.000801,0.009576,0.021374,0.022086,0.00231,0.010671,0.010627,1,-0.007415
momentum_20d,2016-11-24,-0.255579,80,0.021558,0.023149,0.022764,0.026644,0.011791,0.026073,0.023878,0.0131,0.011954,0.005642,1,-0.015915
momentum_20d,2016-11-25,-0.045757,80,-0.004774,-0.007617,-0.012508,-0.015119,-0.013056,-0.012063,-0.008382,-0.008657,-0.011862,-0.01443,1,-0.009656
momentum_20d,2016-11-28,-0.062916,80,0.010442,0.003421,-0.001715,0.016232,-0.001096,0.002513,0.013252,0.00735,-0.00291,0.006796,1,-0.003647
momentum_20d,2016-11-29,-0.177496,80,0.013739,0.00257,0.016752,0.008276,0.02911,-0.00063,0.00059,0.003904,-0.007651,0.014796,1,0.001057
momentum_20d,2016-11-30,-0.206564,80,0.007977,0.008696,0.000529,0.00558,0.000122,0.00563,0.005236,-0.002403,-0.000809,-0.002664,1,-0.010641
momentum_20d,2016-12-01,-0.242241,80,0.029814,0.018147,0.019699,0.026721,0.031905,0.02584,0.008554,0.016818,0.014987,0.012937,1,-0.016877
momentum_20d,2016-12-02,-0.157993,80,0.029383,0.026747,0.019881,0.031879,0.016879,0.023263,0.009984,0.016127,0.02118,0.0242,1,-0.005182
momentum_20d,2016-12-05,-0.08685,80,0.013369,0.008723,0.010977,0.025368,0.005809,0.009569,0.004206,0.019413,0.006434,0.002101,1,-0.011268
momentum_20d,2016-12-06,0.012588,80,0.005339,0.00333,0.003328,0.005184,0.01213,-0.002427,0.006983,0.006865,0.003039,0.006217,1,0.000879
momentum_20d,2016-12-07,-0.11458,80,0.001435,-0.010876,-0.019252,-0.006589,-0.014494,-0.015984,-0.012755,-0.011669,-0.009314,-0.017622,1,-0.019057
momentum_20d,2016-12-08,-0.16158,80,-0.005606,-0.003582,-0.000928,-0.006395,0.000655,-0.013695,-0.011543,-0.014608,-0.001015,-0.01105,1,-0.005445
momentum_20d,2016-12-09,-0.121074,80,0.003618,0.015691,0.01041,0.002458,0.003852,-0.005214,0.007109,0.01364,0.00042,0.004183,1,0.000565
momentum_20d,2016-12-12,-0.11894,80,0.003818,0.005163,0.007276,-0.001595,0.001264,-0.008395,-0.000625,-0.013726,0.005764,-6.6e-05,1,-0.003884
momentum_20d,2016-12-13,-0.231294,80,-0.003015,-0.008084,-0.004358,-0.021623,-0.009425,-0.014199,-0.011423,-0.01267,-0.01385,-0.025306,1,-0.022291
momentum_20d,2016-12-14,-0.051219,80,-0.002466,0.004026,-0.002029,0.004177,-0.008395,0.004015,-0.003444,-0.016971,-0.000358,0.004457,1,0.006923
momentum_20d,2016-12-15,-0.207923,80,-0.001342,0.01088,0.008327,-0.002909,0.003351,0.011206,-0.008454,-0.007661,0.002489,-0.006339,1,-0.004997
momentum_20d,2016-12-16,-0.190061,80,0.016373,0.011863,0.008037,0.009423,0.018132,0.011129,0.00985,0.012208,0.007462,-0.00225,1,-0.018623
momentum_20d,2016-12-19,-0.130966,80,0.004562,0.002427,0.008608,0.006332,-0.014309,0.000752,-0.002538,0.003667,-0.003926,-5e-06,1,-0.004567
momentum_20d,2016-12-20,-0.181692,80,-0.004508,0.006439,0.001043,0.007253,-0.003527,-0.005801,-0.007477,-0.006583,-0.009547,-0.003566,1,0.000942
momentum_20d,2016-12-21,-0.031106,80,0.002184,0.004205,-0.004738,-0.002599,-0.002776,0.011141,-0.011339,0.002781,0.000514,0.001179,1,-0.001005
momentum_20d,2016-12-22,-0.079114,80,0.004764,0.010396,0.003491,0.009001,-0.00551,-0.00788,-0.00145,0.00686,0.007609,0.001854,1,-0.00291
momentum_20d,2016-12-23,-0.146062,80,-0.008226,0.000131,-0.015933,-0.003185,0.004,-0.009298,0.004387,-0.014648,-0.01443,-0.013332,1,-0.005106
momentum_20d,2016-12-26,0.066128,80,0.000783,0.008294,0.006236,0.007389,0.002092,-0.001274,0.013701,0.004749,0.00857,0.008483,1,0.0077
momentum_20d,2016-12-27,0.038959,80,0.020122,0.026516,0.018773,0.02173,0.018528,0.018823,0.018422,0.021163,0.021079,0.026712,1,0.00659
momentum_20d,2016-12-28,-0.154055,80,0.016735,0.004253,0.010188,0.009593,0.007299,-0.000716,0.004481,0.016269,0.001573,-0.003387,1,-0.020122
momentum_20d,2016-12-29,0.009001,80,-0.014332,-0.004058,-0.00696,-0.021029,-0.01523,-0.017121,-0.000158,-0.007702,-0.007191,-0.015107,1,-0.000776
momentum_20d,2016-12-30,-0.108368,80,0.002255,-0.000653,-0.000345,-0.000691,0.002608,-0.007463,-0.005863,0.000696,-0.007742,0.000938,1,-0.001317
momentum_20d,2017-01-02,-0.067768,80,-0.007309,-0.013594,-0.014767,-0.016566,-0.012811,-0.014304,-0.016973,-0.022794,-0.007863,-0.014078,1,-0.006768
momentum_20d,2017-01-03,-0.063666,80,-0.02554,-0.007621,-0.019643,-0.013579,-0.012351,-0.017818,-0.023873,-0.015315,-0.020709,-0.019789,1,0.005751
momentum_20d,2017-01-04,0.034459,80,0.015873,-0.001204,0.000649,0.005924,0.005592,0.00675,0.000125,0.004363,0.00689,0.01037,1,-0.005503
momentum_20d,2017-01-05,-0.18767,80,-0.001713,0.012761,0.005005,0.003912,-0.0002,-0.001463,0.007815,-3.1e-05,-0.00594,-0.002978,1,-0.001265
momentum_20d,2017-01-06,-0.057384,80,-0.008124,0.000791,-0.002446,-0.012057,-0.011219,-0.011616,-0.014028,-0.007024,-0.010163,-0.006026,1,0.002097
momentum_20d,2017-01-09,-0.240647,80,-0.014723,-0.005627,-0.01293,-0.013918,-0.024441,-0.009872,-0.029621,-0.024954,-0.014458,-0.021593,1,-0.00687
momentum_20d,2017-01-10,-0.060384,80,0.002716,-0.013557,-0.006113,-0.007788,-0.011726,-0.008958,-0.005678,-0.0014,-0.003908,-0.014268,1,-0.016984
momentum_20d,2017-01-11,-0.074215,80,0.005337,0.007473,-0.012017,0.000541,-0.006597,0.003779,0.001042,-0.004023,-0.007381,0.004833,1,-0.000504
momentum_20d,2017-01-12,-0.034576,80,0.005779,-0.001988,0.002441,-0.01018,0.006329,0.00934,-0.002916,0.002786,-0.007341,-0.000585,1,-0.006364
momentum_20d,2017-01-13,-0.108158,80,-3e-05,0.013296,0.010747,0.005898,0.007575,0.006758,0.010623,0.007204,0.006328,-0.003756,1,-0.003726
momentum_20d,2017-01-16,-0.10879,80,0.011085,0.01814,0.015202,0.005917,0.01037,0.014219,0.010654,0.010922,0.014756,0.005153,1,-0.005933
momentum_20d,2017-01-17,-0.132302,80,0.017209,0.000702,-0.00884,-0.000517,-0.005303,-0.006781,-0.00938,0.003431,-0.006052,-0.005193,1,-0.022403
momentum_20d,2017-01-18,-0.065424,80,0.003519,-0.002945,0.012363,0.010095,0.00179,0.006291,0.003135,0.000304,-0.000511,0.00544,1,0.001921
momentum_20d,2017-01-19,-0.142475,80,0.01247,0.004769,-0.004157,-0.004716,0.000619,0.00927,0.001123,-0.003056,0.0027,-0.003701,1,-0.016171
momentum_20d,2017-01-20,-0.083075,80,-0.001944,-0.000537,-0.005072,-0.001633,-0.011403,-0.004793,-0.011146,0.001418,-0.001682,-0.010001,1,-0.008056
momentum_20d,2017-01-23,-0.238912,80,0.010753,-0.005716,0.003118,0.003064,0.009644,-0.003759,0.010141,0.0023,-0.008944,-0.011543,1,-0.022295
momentum_20d,2017-01-24,-0.057947,80,0.01405,0.011194,0.011492,-0.002267,0.00783,0.012431,0.009861,0.004752,0.008016,0.004878,1,-0.009173
momentum_20d,2017-01-25,-0.254243,80,-0.009861,-0.008429,-0.005349,0.001931,-0.011779,-0.010739,-0.008658,-0.00954,-0.014721,-0.027598,1,-0.017737
momentum_20d,2017-01-26,0.112518,80,0.003483,0.010581,0.008128,0.004749,-0.002062,0.013298,0.017083,0.003408,0.020938,0.007132,1,0.003649
momentum_20d,2017-01-27,-0.253469,80,0.035349,0.008743,0.013827,0.018006,0.014188,0.010488,0.010726,0.009191,0.009545,0.007605,1,-0.027744
momentum_20d,2017-01-30,-0.05293,80,0.004147,-0.002666,-0.002439,-0.000175,-0.012035,0.008886,0.003602,-0.004158,-0.003387,-0.001972,1,-0.00612
momentum_20d,2017-01-31,-0.050914,80,0.003005,-0.001344,0.001415,0.002939,0.002237,-0.003596,0.016236,-0.002893,-0.00401,-0.000145,1,-0.00315
momentum_20d,2017-02-01,-0.125551,80,-0.00437,-0.01258,-0.003848,-0.014122,-0.007722,-0.0161,-0.005126,-0.010953,-0.01479,-0.017121,1,-0.012751
momentum_20d,2017-02-02,-0.104782,80,0.02496,0.012822,0.021942,0.013924,0.024099,0.024504,0.025865,0.022681,0.008616,0.010682,1,-0.014278
momentum_20d,2017-02-03,-0.006939,80,0.006291,0.016306,0.017998,0.014996,0.014705,0.008969,0.007884,0.01682,0.007529,0.011754,1,0.005463
momentum_20d,2017-02-06,-0.204759,80,0.005701,0.003218,-0.002331,0.004231,0.002037,0.008904,0.000221,-0.000385,-0.004289,-0.008441,1,-0.014142
momentum_20d,2017-02-07,-0.157478,80,0.01176,-0.00083,0.00335,0.003145,0.005265,0.01066,0.003136,0.000579,-0.005689,-0.002094,1,-0.013854
momentum_20d,2017-02-08,-0.056868,80,0.001149,0.003563,0.009754,0.009369,-0.000778,0.018466,0.001805,0.016399,0.000148,-0.00613,1,-0.007279
momentum_20d,2017-02-09,-0.112166,80,0.003327,-0.004879,-0.003677,-0.000864,-0.007397,-0.013951,-0.01773,-0.002147,-0.006794,-0.010016,1,-0.013344
momentum_20d,2017-02-10,-0.15497,80,0.004428,0.001716,0.007531,0.008637,0.012306,-0.002518,0.004245,0.005397,-0.001012,-0.009351,1,-0.013779
momentum_20d,2017-02-13,-0.315002,80,-0.001379,-0.005369,0.001425,-0.005971,-0.007754,0.003841,0.00062,-0.013699,-0.012721,-0.013306,1,-0.011926
momentum_20d,2017-02-14,0.029489,80,0.008135,0.001671,0.00156,0.003253,0.01014,-0.007441,0.006441,0.004964,-0.000618,0.005219,1,-0.002916
momentum_20d,2017-02-15,-0.128059,80,-0.005,0.005359,-0.001865,0.006415,0.003738,-0.019975,-0.003343,-0.011735,-0.00413,-0.004191,1,0.00081
momentum_20d,2017-02-16,0.022457,80,0.013334,0.014543,0.002309,0.001524,0.004494,-0.003071,0.00464,0.013716,0.002292,0.010655,1,-0.002679
momentum_20d,2017-02-17,-0.121331,80,-0.000818,0.012744,0.001077,0.005561,-0.003414,-0.005769,0.001852,-0.006564,-0.004125,-0.00236,1,-0.001542
momentum_20d,2017-02-20,-0.178458,80,0.00471,0.005037,0.015473,0.004071,-0.004537,0.004762,0.004455,-0.011643,0.003311,-0.00229,1,-0.007
momentum_20d,2017-02-21,-0.304313,80,0.045538,0.038889,0.02263,0.026153,0.03081,0.026252,0.027419,0.024989,0.018628,0.024156,1,-0.021382
momentum_20d,2017-02-22,0.192452,80,0.001192,-1.3e-05,0.004062,0.001846,0.004273,0.002521,0.012779,0.012552,0.009889,0.01232,1,0.011128
momentum_20d,2017-02-23,-0.10511,80,0.005699,0.008622,0.003121,0.00048,0.002816,0.006645,0.00432,-0.001375,0.000202,-0.001556,1,-0.007255
momentum_20d,2017-02-24,0.063033,80,0.00318,0.006755,0.008068,0.004487,0.006712,0.003313,0.004155,0.002243,0.010697,0.005436,1,0.002256
momentum_20d,2017-02-27,-0.063338,80,-0.009805,-0.017944,-0.000459,-0.017169,-0.00602,-0.011909,-0.015158,-0.005593,-0.018937,-0.011134,1,-0.001329
momentum_20d,2017-02-28,-0.254665,80,0.016875,0.019965,0.010502,0.018395,0.014166,-0.000952,0.012338,0.006514,2e-06,0.011972,1,-0.004903
momentum_20d,2017-03-01,0.151524,80,0.016356,0.011234,0.004708,0.010047,0.013056,0.013096,0.00961,0.016839,0.028974,0.014989,1,-0.001367
momentum_20d,2017-03-02,0.090038,80,0.009132,-0.003873,-0.013183,0.000297,-0.000307,-0.00446,0.005933,0.002748,0.004988,-0.00091,1,-0.010042
momentum_20d,2017-03-03,-0.042077,80,0.015757,0.02558,0.01336,0.022557,0.015886,0.027561,0.006377,0.019673,0.010169,0.015887,1,0.00013
momentum_20d,2017-03-06,0.0312,80,-0.000912,-0.007423,-0.007087,-0.006286,-0.014707,-0.009258,-0.003824,-0.008623,-0.00326,-0.005258,1,-0.004346
momentum_20d,2017-03-07,-0.260103,80,-0.012176,-0.012022,-0.018533,-0.008527,-0.000656,-0.018901,-0.015679,-0.015565,-0.022915,-0.026883,1,-0.014708
momentum_20d,2017-03-08,-0.143319,80,-0.005136,2e-06,0.000583,-0.008934,-0.007488,-0.002093,-0.012438,-0.006504,-0.011638,-0.006022,1,-0.000886
momentum_20d,2017-03-09,-0.066667,80,-0.008706,-0.003616,-0.00871,-0.0124,0.003312,-0.006796,-0.014175,-0.006007,-0.002677,-0.011897,1,-0.003191
momentum_20d,2017-03-10,-0.066526,80,-0.000699,-0.004226,-0.00484,0.000761,-0.001543,-0.018613,-0.003052,-0.010765,-0.009759,-0.001674,1,-0.000975
momentum_20d,2017-03-13,0.099391,80,-0.000674,0.004693,-0.000558,0.020779,0.01401,0.013156,0.012343,0.009519,0.007926,0.004674,1,0.005348
momentum_20d,2017-03-14,-0.368167,80,-0.001016,-0.001929,-0.004576,0.005781,-0.015123,-0.02212,-0.017077,-0.018031,-0.018813,-0.005621,1,-0.004605
momentum_20d,2017-03-15,-0.113338,80,0.001936,0.000755,0.002197,0.004537,0.000277,-0.011492,0.000329,0.00713,0.000132,-0.006446,1,-0.008381
momentum_20d,2017-03-16,-0.277332,80,0.016053,0.003568,-0.001221,0.004942,0.001782,-0.005756,0.002034,-0.009265,-0.003654,0.000278,1,-0.015774
momentum_20d,2017-03-17,-0.042288,80,-0.004793,-0.007183,-0.013217,-0.000185,0.004732,-0.007058,-0.016553,-0.003463,-0.005989,-0.007901,1,-0.003108
momentum_20d,2017-03-20,-0.16308,80,-0.007834,-0.003778,-0.002707,-0.015016,-0.01219,-0.021547,-0.004986,-0.006452,-0.016866,-0.014252,1,-0.006419
momentum_20d,2017-03-21,-0.04707,80,0.003689,0.004703,0.008333,0.007434,-5.5e-05,-0.012087,-0.005705,-0.004339,0.004696,0.004573,1,0.000884
momentum_20d,2017-03-22,-0.03992,80,0.009312,0.007221,0.016537,0.000288,0.01251,-0.002606,0.013538,0.01296,0.010235,0.000672,1,-0.00864
momentum_20d,2017-03-23,0.064955,80,0.004259,-0.009326,-0.017151,-0.014188,-0.012752,-0.016159,-0.007964,-0.006864,-0.004183,-0.000449,1,-0.004708
momentum_20d,2017-03-24,-0.204782,80,-0.008101,0.001303,-0.004979,-0.004503,-0.006159,-0.010682,-0.007159,-0.009026,-0.011404,-0.015328,1,-0.007227
momentum_20d,2017-03-27,-0.107478,80,0.000956,0.002286,-0.002307,-0.004975,-0.007255,-0.006718,-0.003706,0.000636,-0.001188,-0.007766,1,-0.008721
momentum_20d,2017-03-28,-0.027356,80,0.002232,0.006547,0.001341,-0.004982,0.007739,-0.003938,0.006126,0.00066,0.008619,-0.003925,1,-0.006158
momentum_20d,2017-03-29,-0.21812,80,0.003859,0.000222,-0.002874,-0.007325,-0.014699,-5.3e-05,-0.001792,0.002593,-0.01056,-0.01505,1,-0.01891
momentum_20d,2017-03-30,0.020206,80,-0.005668,0.005216,-0.002233,0.003891,0.003521,-0.002985,-0.003952,-0.003416,0.006568,-0.003437,1,0.002231
momentum_20d,2017-03-31,-0.27166,80,0.003459,0.004126,0.010612,-0.001162,-0.00301,-0.005506,-0.014416,-0.000822,-0.008034,-0.010483,1,-0.013942
momentum_20d,2017-04-03,-0.002649,80,-0.00723,-0.00444,-0.012832,-0.009714,-0.011832,-0.010525,-0.010535,-0.011534,-0.018199,0.003901,1,0.011131
momentum_20d,2017-04-04,-0.037553,80,1.1e-05,0.002733,-0.007073,-0.002817,-0.009466,-0.000332,0.011028,-0.002844,-0.00538,-0.00434,1,-0.00435
momentum_20d,2017-04-05,0.055602,80,-0.000356,-0.005826,-0.00676,-0.001694,-0.009524,-0.01225,-0.009881,0.000679,-0.001203,-0.001474,1,-0.001118
momentum_20d,2017-04-06,-0.027473,80,0.009349,0.024789,0.014459,0.007643,0.025733,0.011959,0.008009,0.0169,0.015554,0.014446,1,0.005096
momentum_20d,2017-04-07,-0.196765,80,0.005145,-0.00113,0.005109,-0.004797,-0.003467,-0.002001,0.001246,-0.012241,-0.003288,-0.009133,1,-0.014278
momentum_20d,2017-04-10,-0.02827,80,0.005135,0.005773,0.006843,0.006734,-0.000194,-0.002309,0.001797,0.011338,0.000107,0.00593,1,0.000795
momentum_20d,2017-04-11,-0.151547,80,0.000472,0.000204,0.005256,-0.00229,0.00307,-0.006655,-0.004154,-0.002171,0.003898,-0.0071,1,-0.007572
momentum_20d,2017-04-12,-0.029278,80,-0.007878,-0.010569,-0.009536,-0.007925,-0.016203,0.002846,-0.005798,-0.0024,-0.017178,-0.013287,1,-0.005409
momentum_20d,2017-04-13,-0.009119,80,0.001494,-0.016513,-0.009116,-0.007812,-0.014364,-0.014022,-0.011213,-0.010564,-0.01068,-0.006482,1,-0.007975
momentum_20d,2017-04-14,-0.122972,80,0.002405,-0.000561,-0.000788,-0.010467,0.002317,-0.008173,-0.010064,-0.002286,-0.007157,-0.009936,1,-0.012341
momentum_20d,2017-04-17,-0.036568,80,0.002687,-0.006195,0.009764,0.013307,0.014481,0.007862,0.003703,-0.002022,-0.002278,0.008782,1,0.006095
momentum_20d,2017-04-18,-0.315987,80,-0.001614,0.003152,-0.006974,0.007029,-0.005389,-0.012831,-0.011664,-0.010207,-0.010786,-0.015485,1,-0.013871
